run_accession	fastq_ftp	fastq_md5	library_layout
SRR396930	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396930/SRR396930_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396930/SRR396930_2.fastq.gz	411d1ab547bce367c05ed88971badb42;b4e226b2d772acd80aec1d3ab589cc1c	PAIRED
SRR396934	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396934/SRR396934_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396934/SRR396934_2.fastq.gz	1acfdd86a464e2bd9c454453b85b68e7;39689e7f75446c6ec9c6fe6702c10b48	PAIRED
SRR396939	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396939/SRR396939_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396939/SRR396939_2.fastq.gz	edd37ec521a4841c3e3d95b4db05cefd;9fa6d4fa5a738934b65c6eac67d5c60d	PAIRED
SRR396942	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396942/SRR396942_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396942/SRR396942_2.fastq.gz	65a0055e147c404d924726312da79842;7bbded5bbdca1e4e7a641a54143e273a	PAIRED
SRR396949	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396949/SRR396949_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396949/SRR396949_2.fastq.gz	b7ffe1c09e14b7bbf3b82ae071555c4d;ffc0220ca082cfc680d08ef7e2510a5f	PAIRED
SRR396950	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396950/SRR396950_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396950/SRR396950_2.fastq.gz	c0b5698a9c1382b8d187cd4552b47721;0b4a67dacb39dd02c35f9f188dafe064	PAIRED
SRR396955	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396955/SRR396955_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396955/SRR396955_2.fastq.gz	adc47b5ea1d88649aaccaea2c755b081;0d037af726aee22974672f325fe6ca53	PAIRED
SRR396956	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396956/SRR396956_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396956/SRR396956_2.fastq.gz	6e449e34a57d3a4a6f19616ee81f3255;86650bc78754e28f474c874f51a0ac89	PAIRED
SRR396957	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396957/SRR396957_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396957/SRR396957_2.fastq.gz	f7f8a920cfbc3427abfac396b035073f;a2e0ae6661e28c024022d24d035a9b35	PAIRED
SRR396961	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396961/SRR396961_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396961/SRR396961_2.fastq.gz	b48e7a6cf4acd2c22c7928014586f8bd;1cd5101757fbebbfa7251916804870f6	PAIRED
SRR396962	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396962/SRR396962_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396962/SRR396962_2.fastq.gz	96dabba0f466885ac408e6829106fb35;10d005198051978b85936cab4f0359f5	PAIRED
SRR396966	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396966/SRR396966_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396966/SRR396966_2.fastq.gz	101f83c2f59e26d2ba2aaf5e007943aa;b814be2a7fdaa3adc0864efd5c2b044a	PAIRED
SRR396967	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396967/SRR396967_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396967/SRR396967_2.fastq.gz	13eb389848a1605b8b592280c82009e9;8e44feefc2279972c73145f68cf9a4c9	PAIRED
SRR396971	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396971/SRR396971_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396971/SRR396971_2.fastq.gz	f3e8d69103aedaf446a8513b7e8bbd6c;602acedd3386cb5025cfe0aa091d4ea7	PAIRED
SRR396972	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396972/SRR396972_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396972/SRR396972_2.fastq.gz	4c6823825ed98f94ea205e2789396ac4;9daccfa527e9e3c41b9179cf8e124e9c	PAIRED
SRR396974	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396974/SRR396974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396974/SRR396974_2.fastq.gz	42763aee1a363c87575cfe9c48042ffb;49d24eacc9a06a853e4e31ce3311f758	PAIRED
SRR396976	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396976/SRR396976_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396976/SRR396976_2.fastq.gz	99a326d9b36085f2d567c60416447907;7dfd0db529c930c973ac22f17fdd4ef6	PAIRED
SRR396977	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396977/SRR396977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396977/SRR396977_2.fastq.gz	6ea1c4cd30086083a0508a38c1215c17;adb94b0bfea9aa0aa8ed0e51f3252c91	PAIRED
SRR396981	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396981/SRR396981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396981/SRR396981_2.fastq.gz	ce9da21180563db19619f2fc4aa22fb4;0ce89f55db47bcbda1ee4a50a17bc1a4	PAIRED
SRR396982	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396982/SRR396982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396982/SRR396982_2.fastq.gz	07dfb78021c510d63bb67e06bc9842c8;3a0b6387cb0efa8ffe0427434d1b244d	PAIRED
SRR396985	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396985/SRR396985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396985/SRR396985_2.fastq.gz	9fbd2f89e5ce8bf7a916d0562c3e6ff5;7ce244a214df0a2b57468d8e399ada1f	PAIRED
SRR396987	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396987/SRR396987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396987/SRR396987_2.fastq.gz	52aed544b4ad6f387f96234073b32ba3;897fb4d54b5cc5579222ebee0dfe55dd	PAIRED
SRR396988	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396988/SRR396988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396988/SRR396988_2.fastq.gz	8f3b710ed079a8428ed54ae81f4340ae;cc1afe136b1c33624b470ad8745ecaed	PAIRED
SRR396989	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396989/SRR396989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396989/SRR396989_2.fastq.gz	0f43205711e1d4f3ddf37c20a257e813;6d39a460abfeb5daee2907416bcd0bc1	PAIRED
SRR396990	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396990/SRR396990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396990/SRR396990_2.fastq.gz	a50126c9c4faf2a375dbf758cde22d41;ebc4268267cfc37c951bbc627af6a9ea	PAIRED
SRR396991	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396991/SRR396991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396991/SRR396991_2.fastq.gz	fbfd67722fa5fdbd43a4c3a0486601fd;62e0d85527fba338f51bdc31701dfe77	PAIRED
SRR396992	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396992/SRR396992_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396992/SRR396992_2.fastq.gz	9d391a99586d165cb6e0658d9a27ba3a;0379b156c8e7df677242a72e696d2164	PAIRED
SRR396993	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396993/SRR396993_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396993/SRR396993_2.fastq.gz	5a1b4d7b7221530ebb27b28f6b97b7a1;4678e89e2a573fb945b699441ca8fe70	PAIRED
SRR396994	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396994/SRR396994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396994/SRR396994_2.fastq.gz	5f11b66cc2cf3353716236c149f6caf6;5b1035f68770bdbf990cbe63b31bbc6e	PAIRED
SRR396997	ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396997/SRR396997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR396/SRR396997/SRR396997_2.fastq.gz	f00fa7758843195c1d44cc75367d75e4;3fe7cc211258528e118b339afce6033e	PAIRED
SRR397004	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397004/SRR397004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397004/SRR397004_2.fastq.gz	15c98af8e4350f9c7ce506ce59e44d74;1b57a525043010b99d88a5965500f431	PAIRED
SRR397007	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397007/SRR397007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397007/SRR397007_2.fastq.gz	b16aa9af45f74c7659f2ceec925ad1a4;4231b7ca879b9c3982a7bfe224bbb741	PAIRED
SRR397008	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397008/SRR397008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397008/SRR397008_2.fastq.gz	530d0fea8907fb2998a652f9cdd0abc4;5db048a9cdef10ed4eeddd66fc217446	PAIRED
SRR397012	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397012/SRR397012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397012/SRR397012_2.fastq.gz	ef5305cefadbe2898f2081b2f494b739;b17ea69f195a120864e64a9bab070ea8	PAIRED
SRR397014	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397014/SRR397014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397014/SRR397014_2.fastq.gz	363f272b367911c11c611bc6b2dd75c7;415678fe9b7e15c81284c0b89e73f4eb	PAIRED
SRR397015	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397015/SRR397015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397015/SRR397015_2.fastq.gz	50f2c04472c45c7e1cea0f47dc94540b;f8a86a7770041ca5244664a9ecd3d265	PAIRED
SRR397019	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397019/SRR397019_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397019/SRR397019_2.fastq.gz	d4847053de4dc4ca9e0a6ffbfb3fbdd6;5d410150e43920b1299d5318bf9aa3d8	PAIRED
SRR397020	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397020/SRR397020_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397020/SRR397020_2.fastq.gz	4c96b3c465788ae6e1cc1ed17ce9c945;e32ae0a38f1e973fda1421dfa9db98d6	PAIRED
SRR397025	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397025/SRR397025_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397025/SRR397025_2.fastq.gz	530e3a12a22a3c1610bd65d5a79df96e;24fc7633bc3bc7a68717871dd22deb79	PAIRED
SRR397028	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397028/SRR397028_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397028/SRR397028_2.fastq.gz	c58be93e1aa4f0d10086d9686e4f7c38;d05fd9aa3206066b644117791a8ee688	PAIRED
SRR397034	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397034/SRR397034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397034/SRR397034_2.fastq.gz	9da1b295ad6ddb72f4b75e4d4c2c78fa;40dc0a1ee2e0e5d9e4cd54cb23cf62d2	PAIRED
SRR397035	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397035/SRR397035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397035/SRR397035_2.fastq.gz	c80c51d0243bac48d0709a7cf0141d01;4bb35ee4dbb3801daa47cdf8402f8152	PAIRED
SRR397038	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397038/SRR397038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397038/SRR397038_2.fastq.gz	04704642ea23318203af5a0024056cbf;4c16855b1d0f0028a0b4e6f95de586eb	PAIRED
SRR397040	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397040/SRR397040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397040/SRR397040_2.fastq.gz	a3fa64c1404074096061fe7a62956051;9aba6aaafa67fb5d9b7682e18424ab73	PAIRED
SRR397041	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397041/SRR397041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397041/SRR397041_2.fastq.gz	0c025215c42b4579f03a8446fada1771;cd62f8b929c432c250cbada74bc253ab	PAIRED
SRR397043	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397043/SRR397043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397043/SRR397043_2.fastq.gz	b825ef53aaa2b343de87a0c9369c4e1a;58af8ad345a09568e4aafdb672552f14	PAIRED
SRR397045	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397045/SRR397045_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397045/SRR397045_2.fastq.gz	24b0a573e033f4dd043e576772bb7e88;e9d859231044d5950978689a168be6ff	PAIRED
SRR397050	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397050/SRR397050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397050/SRR397050_2.fastq.gz	944e537ac17d9c7785f13652460b3e69;68e79dd303a332d4e1bedad1dadfb85d	PAIRED
SRR397052	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397052/SRR397052_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397052/SRR397052_2.fastq.gz	3998540fe1d2490413f5a9033c85316f;5fbb26de1cae15002343f315e7174842	PAIRED
SRR397053	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397053/SRR397053_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397053/SRR397053_2.fastq.gz	e7c10fb00a61678ea5e229c2f705c9e7;bf3ad80050e7691f89315f3b0370afbf	PAIRED
SRR397054	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397054/SRR397054_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397054/SRR397054_2.fastq.gz	7705770666a33f7f626aef65277417aa;1b4a676d571ee9318a10f2c3fbb3c236	PAIRED
SRR397061	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397061/SRR397061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397061/SRR397061_2.fastq.gz	fd6ffd58ed75e07eaa585920be196899;d84fbca7b8c5adf96ddc7dc6155a43d4	PAIRED
SRR397069	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397069/SRR397069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397069/SRR397069_2.fastq.gz	45811da66b3d1eae8a6a216845bd867f;5ab917d3c188b104f9674fd55cd9e03d	PAIRED
SRR397071	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397071/SRR397071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397071/SRR397071_2.fastq.gz	8bd293325516593c7bfceeb4bc819784;c30f4cc239df8162c2b04d1f63e1f5ca	PAIRED
SRR397075	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397075/SRR397075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397075/SRR397075_2.fastq.gz	294442364ab639aa0f890a3616e67886;91611306da6d3c9ae255fc94407b55ca	PAIRED
SRR397077	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397077/SRR397077_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397077/SRR397077_2.fastq.gz	870b5e1677dfbb0af873179466ac7a22;7c1fbd90aa705fb8ea9820fcece31ef0	PAIRED
SRR397080	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397080/SRR397080_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397080/SRR397080_2.fastq.gz	6c92e1f4e3f777178a00d8751d833e05;f26bf0d1e17c421a32f6d1dca27ee740	PAIRED
SRR397081	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397081/SRR397081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397081/SRR397081_2.fastq.gz	8311e31395cce4543dfb5dfa5ba36f8b;fec8729e10e851ece6ce96317e031c3f	PAIRED
SRR397082	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397082/SRR397082_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397082/SRR397082_2.fastq.gz	f8e1692088d80262e89bceefb5e8567a;0eefb637509200cb10530d518d6fc7a8	PAIRED
SRR397083	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397083/SRR397083_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397083/SRR397083_2.fastq.gz	8904e75f9b8f03723cce6a8e2356ef90;2595060fee8dfb7a2a43574823f72f18	PAIRED
SRR397085	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397085/SRR397085_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397085/SRR397085_2.fastq.gz	f77354f93a3abdedf9d54e55c86891aa;03e4112feb333d949bf3e65017ba682f	PAIRED
SRR397087	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397087/SRR397087_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397087/SRR397087_2.fastq.gz	6f61e9d6c2339d189a41dfd9d1ab2d7b;cc70f5a8a67b6574d32a309901e1bcfe	PAIRED
SRR397091	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397091/SRR397091_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397091/SRR397091_2.fastq.gz	6689d071a806b1bad72ff5cd30b332a1;b3c6e78a39ae2b53f651cd0d32488d0b	PAIRED
SRR397094	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397094/SRR397094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397094/SRR397094_2.fastq.gz	f6c7da21d7dcafc9c55c048c26dc41f7;4556db2393daf4e14b968e24a2f3673d	PAIRED
SRR397102	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397102/SRR397102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397102/SRR397102_2.fastq.gz	18023ced3d56e494fc454148c888d008;85db549bc7f350baec34a4ff45c9546d	PAIRED
SRR397111	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397111/SRR397111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397111/SRR397111_2.fastq.gz	d5a626b3ce75b6c61ff7629e272ab93e;be72f3edaab161724e91de7241452e92	PAIRED
SRR397117	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397117/SRR397117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397117/SRR397117_2.fastq.gz	24c96aa7fb3d01763f9faed9868508ec;62c3d808197d6afcb9de1c52b562147b	PAIRED
SRR397124	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397124/SRR397124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397124/SRR397124_2.fastq.gz	33f64341234a85457808f2c2a26a48d0;3af7edc2479e88c36c9a46f010a57dbe	PAIRED
SRR397125	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397125/SRR397125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397125/SRR397125_2.fastq.gz	00e0962ae353333ee310389779cdb727;f32c64a4faf0bf84ffabf55cf2c107a5	PAIRED
SRR397126	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397126/SRR397126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397126/SRR397126_2.fastq.gz	dbe6bcc2c33e4aafbe5869986bfca708;13ca43f03113fd7d21c9839d917498f8	PAIRED
SRR397129	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397129/SRR397129_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397129/SRR397129_2.fastq.gz	679e44f03f80890594d54914968119e2;4cf82f58272ab9408b04ac6fec63e0fa	PAIRED
SRR397130	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397130/SRR397130_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397130/SRR397130_2.fastq.gz	d088121cb71e1014f8a9d7809f1ddaa3;bcfb14ddfc09b77d55e7120914e01083	PAIRED
SRR397132	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397132/SRR397132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397132/SRR397132_2.fastq.gz	d7b5fa2c5ad65a6944ee3fcea4c2098f;bbae0ca3c4de4246d652e8339e79d00c	PAIRED
SRR397134	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397134/SRR397134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397134/SRR397134_2.fastq.gz	c7be2edf68a8e76ff0b27f8e6a84c664;3c435377d14d029e785a3f23771cc7fe	PAIRED
SRR397135	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397135/SRR397135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397135/SRR397135_2.fastq.gz	12e23fd00de94bba9db648fe33ecc028;a72b2a7eab68f0b3d6728d972ae81bc7	PAIRED
SRR397138	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397138/SRR397138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397138/SRR397138_2.fastq.gz	188c8c10c55fb15d7187f59e45eaffd5;326bd6122ece1bb6273cc7b57d7b6904	PAIRED
SRR397141	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397141/SRR397141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397141/SRR397141_2.fastq.gz	22c42d0ca611c110a26ddb6a2be8d002;1e73ba22f0ddb21b2d374598a5485381	PAIRED
SRR397142	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397142/SRR397142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397142/SRR397142_2.fastq.gz	cf28a756ffebe68ad23da2302eaa4e9e;a146b0f4522cf64773b6bd83ba78ef07	PAIRED
SRR397144	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397144/SRR397144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397144/SRR397144_2.fastq.gz	d3ca5d71a745b4349b04d10174de8720;4808f5468ab1e54bb4edfeda30a3babc	PAIRED
SRR397146	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397146/SRR397146_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397146/SRR397146_2.fastq.gz	01866ba62a3b23639c576db0ad5f8c8c;f0ec8510bbd1800a6de190cacd9239cf	PAIRED
SRR397149	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397149/SRR397149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397149/SRR397149_2.fastq.gz	1c63baa8b2c34d07480b1ee14dd8b021;501fad64d42625fb02fad008a3b45942	PAIRED
SRR397154	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397154/SRR397154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397154/SRR397154_2.fastq.gz	3eb8d60b609d6d98924bddacabdabf5b;c097316c0f7563ee59907aee953e6c64	PAIRED
SRR397160	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397160/SRR397160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397160/SRR397160_2.fastq.gz	47579dd43d783a1d9a98863ebd97195a;4770b0c6ff5c9fd8d6dd126bbb469a78	PAIRED
SRR397161	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397161/SRR397161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397161/SRR397161_2.fastq.gz	ec2a80987bbb9cd5243a63f3a3d23e79;bece655eab23249a9a29cb90536f9bbc	PAIRED
SRR397162	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397162/SRR397162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397162/SRR397162_2.fastq.gz	472e00c7ae1dc79ead42f4fdd82857de;7afb260af3eb1dd500dd5d53c20fd4d2	PAIRED
SRR397163	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397163/SRR397163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397163/SRR397163_2.fastq.gz	1e8513117f3719fb44b078bdf9ace198;2eb5d8cfe147ec78c190ba323b986175	PAIRED
SRR397166	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397166/SRR397166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397166/SRR397166_2.fastq.gz	ca77d38ac1976f5878929f60ffd3f78b;6bc7db06080ebe0de92f7aa88fdcde9c	PAIRED
SRR397167	ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397167/SRR397167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR397/SRR397167/SRR397167_2.fastq.gz	9ddacd65361e19e5448d09dd400cb560;2ab76f152b7695c7a37144080294732f	PAIRED
